"","x","y","areaId","pr"
"1108",455944.913990598,383205.785662242,"2145",0.1905
"1109",456943.838457246,383205.37224554,"2146",0.14225
"1110",457942.761882254,383204.968287245,"2147",0.1135
"1111",458941.68431565,383204.573820531,"2148",0.07075
"1112",459940.605724038,383204.188845523,"2149",0.0445
"1113",460939.526149047,383203.813337228,"2150",0.0435
"1114",461938.445615694,383203.447320526,"2151",0.03925
"1115",462937.364124083,383203.090795518,"2152",0.02775
"1116",463936.281724098,383202.743745517,"2153",0.019
"1117",464935.198457481,383202.406162216,"2154",0.025
"1118",465934.114299122,383202.07808722,"2155",0.03675
"1119",466933.029332516,383201.759470507,"2156",0.02825
"1120",467931.943532531,383201.450320505,"2157",0.0175
"1121",468930.85694092,383201.150695499,"2158",0.0145
"1122",469929.769557556,383200.86056221,"2159",0.01725
"1123",470928.68149095,383200.579895498,"2160",0.01375
"1124",471927.592690964,383200.308695496,"2161",0.0285
"1125",472926.503174349,383200.046962198,"2162",0.08275
"1126",473925.412990994,383199.794745494,"2163",0.11875
"1127",474924.322191009,383199.551995493,"2164",0.1105
"1128",475923.230782768,383199.318687191,"2165",0.1065
"1129",476922.138749413,383199.094920487,"2166",0.15125
"1130",477921.046174424,383198.880612193,"2167",0.11725
"1131",478919.953066191,383198.675770478,"2168",0.14425
"1132",479918.859407831,383198.480445481,"2169",0.17125
"1133",480917.765257846,383198.29459548,"2170",NA
"1134",438962.435423483,382220.161595617,"2187",NA
"1135",439961.391148489,382219.588437322,"2188",0.19075
"1136",440960.345381887,382219.024720604,"2189",0.14125
"1137",441959.298181902,382218.470470602,"2190",0.1155
"1138",442958.249531917,382217.9257206,"2191",0.1325
"1139",443957.199481932,382217.390420597,"2192",0.084
"1140",444956.14809032,382216.864545586,"2193",0.0645
"1141",445955.095290335,382216.348145584,"2194",0.0765
"1142",446954.041156968,382215.841212297,"2195",0.094
"1143",447952.985765373,382215.343753873,"2196",0.126
"1144",448951.929073746,382214.855712277,"2197",0.14875
"1145",449950.871098769,382214.377170568,"2198",0.12125
"1146",450949.811898783,382213.908070566,"2199",0.0705
"1147",451948.751498799,382213.448420563,"2200",0.10025
"1148",452947.689948813,382212.998220562,"2201",0.1595
"1149",453946.627240569,382212.557462253,"2202",0.23175
"1150",454945.563332224,382212.126203844,"2203",0.2145
"1151",455944.498348858,382211.704370557,"2204",0.22025
"1152",456943.432290613,382211.292012248,"2205",0.16975
"1153",457942.365165636,382210.889120539,"2206",0.125
"1154",458941.29701565,382210.495670537,"2207",0.10575
"1155",459940.227815665,382210.111670536,"2208",0.0775
"1156",460939.15766568,382209.737120535,"2209",0.04875
"1157",461938.086574069,382209.372045527,"2210",0.04125
"1158",462937.014499078,382209.016437233,"2211",0.0555
"1159",463935.941524099,382208.670295524,"2212",0.057
"1160",464934.867674113,382208.333595523,"2213",0.05
"1161",465933.792957507,382208.006378808,"2214",0.0395
"1162",466932.717407511,382207.688562222,"2215",0.03625
"1163",467931.641032532,382207.380220513,"2216",0.0285
"1164",468930.563832547,382207.081370511,"2217",0.02425
"1165",469929.485890935,382206.791995505,"2218",0.03025
"1166",470928.40724095,382206.512045504,"2219",0.04725
"1167",471927.32786596,382206.24153721,"2220",0.09025
"1168",472926.24779098,382205.980495502,"2221",0.12875
"1169",473925.167049369,382205.728920497,"2222",0.1075
"1170",474924.085649384,382205.486820496,"2223",0.1085
"1171",475923.003649398,382205.254120495,"2224",0.10625
"1172",476921.921057787,382205.030895491,"2225",0.15875
"1173",477920.837899428,382204.817170493,"2226",0.237
"1174",478919.754199443,382204.612870492,"2227",NA
"1175",479918.669966206,382204.418020485,"2228",NA
"1176",437962.894440106,381226.639728929,"2245",NA
"1177",438961.861081859,381226.058620615,"2246",0.2225
"1178",439960.8262235,381225.486945622,"2247",0.196
"1179",440959.789873514,381224.92469562,"2248",0.147
"1180",441958.752056912,381224.371878901,"2249",0.114
"1181",442957.712806909,381223.828512314,"2250",0.08625
"1182",443956.672156941,381223.294628897,"2251",0.06725
"1183",444955.630131948,381222.770120602,"2252",0.04075
"1184",445954.586765328,381222.255037299,"2253",0.0585
"1185",446953.542073734,381221.749428874,"2254",0.0945
"1186",447952.496040366,381221.253245587,"2255",0.113
"1187",448951.448748755,381220.766470577,"2256",0.109
"1188",449950.400190396,381220.289145583,"2257",0.086
"1189",450949.350398784,381219.821270573,"2258",0.05175
"1190",451948.299407173,381219.362795563,"2259",0.07225
"1191",452947.247223822,381218.913778862,"2260",0.0965
"1192",453946.193898829,381218.474170568,"2261",0.151
"1193",454945.139407217,381218.043995559,"2262",0.216
"1194",455944.083815607,381217.62327055,"2263",0.19475
"1195",456943.027157247,381217.211995555,"2264",0.1605
"1196",457941.969440643,381216.810128839,"2265",0.1125
"1197",458940.910690645,381216.417662252,"2266",0.0935
"1198",459939.850915666,381216.034670544,"2267",0.066
"1199",460938.790140687,381215.661128835,"2268",0.0445
"1200",461937.728424069,381215.296995534,"2269",0.0575
"1201",462936.665774084,381214.942295533,"2270",0.07525
"1202",463935.602224099,381214.597045531,"2271",0.09375
"1203",464934.537782488,381214.261220524,"2272",0.10275
"1204",465933.472424129,381213.934845528,"2273",0.09725
"1205",466932.406257522,381213.617878815,"2274",0.05575
"1206",467931.339282532,381213.31032052,"2275",0.0375
"1207",468930.271515916,381213.012237221,"2276",0.0375
"1208",469929.202990936,381212.723595513,"2277",0.04125
"1209",470928.133707581,381212.444378809,"2278",0.06025
"1210",471927.06374934,381212.174570506,"2279",0.08775
"1211",472925.993065985,381211.914203803,"2280",0.123
"1212",473924.921724365,381211.663262212,"2281",0.117
"1213",474923.84974101,381211.421795508,"2282",0.11975
"1214",475922.777124403,381211.189728796,"2283",0.11075
"1215",476921.703899414,381210.967070502,"2284",0.174
"1216",477920.630157802,381210.753895497,"2285",0.293
"1217",478919.555857817,381210.550145497,"2286",NA
"1218",437962.312248462,380232.535387341,"2304",NA
"1219",438961.288240121,380231.955828934,"2305",0.178
"1220",439960.262756884,380231.385628913,"2306",0.16975
"1221",440959.235773516,380230.824845627,"2307",0.1355
"1222",441958.207331904,380230.273470615,"2308",0.0925
"1223",442957.177456928,380229.731528906,"2309",0.0615
"1224",443956.146190308,380229.198995602,"2310",0.057
"1225",444955.113531948,380228.675870609,"2311",0.05225
"1226",445954.079565346,380228.162153891,"2312",0.06275
"1227",446953.044240352,380227.657795596,"2313",0.081
"1228",447952.007590367,380227.162895594,"2314",0.09175
"1229",448950.96966539,380226.677403885,"2315",0.0725
"1230",449949.930507145,380226.201295574,"2316",0.05925
"1231",450948.890065419,380225.734653881,"2317",0.03975
"1232",451947.8484488,380225.277370579,"2318",0.052
"1233",452946.805657189,380224.829495569,"2319",0.08225
"1234",453945.761682211,380224.39105386,"2320",0.08575
"1235",454944.716582211,380223.961987273,"2321",0.1
"1236",455943.67038224,380223.542353856,"2322",0.098
"1237",456942.623090629,380223.132128848,"2323",0.0845
"1238",457941.574707263,380222.73129556,"2324",0.0655
"1239",458940.525340658,380222.339878845,"2325",0.0495
"1240",459939.474965666,380221.95787055,"2326",0.05175
"1241",460938.423574055,380221.585295542,"2327",0.04475
"1242",461937.371215696,380221.222120547,"2328",0.082
"1243",462936.317949091,380220.868353833,"2329",0.0745
"1244",463935.263749105,380220.524003832,"2330",0.10075
"1245",464934.208674114,380220.189045537,"2331",0.09375
"1246",465933.152740878,380219.863495525,"2332",0.05775
"1247",466932.095924144,380219.547345534,"2333",0.0305
"1248",467931.038332533,380219.240620528,"2334",0.03425
"1249",468929.979965927,380218.943303814,"2335",0.04275
"1250",469928.920807567,380218.655378818,"2336",0.06625
"1251",470927.860890951,380218.376895519,"2337",0.07725
"1252",471926.800290966,380218.107795518,"2338",0.1
"1253",472925.738990981,380217.848095517,"2339",0.1125
"1254",473924.677024374,380217.597828805,"2340",0.1255
"1255",474923.614432763,380217.3569538,"2341",0.112
"1256",475922.551166021,380217.125487221,"2342",0.12825
"1257",476921.487332792,380216.903453798,"2343",0.189
"1258",477920.422932806,380216.690803798,"2344",0.24975
"1259",478919.357999444,380216.487570507,"2345",NA
"1260",436962.744665083,379239.018720653,"2362",NA
"1261",437961.731548482,379238.431253934,"2363",NA
"1262",438960.716923487,379237.853195639,"2364",0.119
"1263",439959.700748511,379237.284503929,"2365",0.10875
"1264",440958.683131891,379236.725170625,"2366",0.0795
"1265",441957.66404854,379236.175253924,"2367",0.05975
"1266",442956.643540295,379235.634695611,"2368",0.0435
"1267",443955.621606944,379235.103528911,"2369",0.04725
"1268",444954.598315333,379234.5817539,"2370",0.0585
"1269",445953.573681964,379234.069370614,"2371",0.054
"1270",446952.547715361,379233.566353896,"2372",0.05225
"1271",447951.520415376,379233.072753894,"2373",0.0445
"1272",448950.491848757,379232.588520591,"2374",0.03975
"1273",449949.462015406,379232.11365389,"2375",0.037
"1274",450948.43095716,379231.64819558,"2376",0.026
"1275",451947.398673808,379231.192128879,"2377",0.03325
"1276",452946.365223823,379230.745428877,"2378",0.04325
"1277",453945.330607204,379230.308095575,"2379",0.055
"1278",454944.294873852,379229.880178872,"2380",0.051
"1279",455943.258040615,379229.461628856,"2381",0.0365
"1280",456942.220057249,379229.052445569,"2382",0.0385
"1281",457941.181065638,379228.652670561,"2383",0.035
"1282",458940.141040659,379228.262278852,"2384",0.036
"1283",459939.099990673,379227.88127885,"2385",0.04525
"1284",460938.057965682,379227.509670556,"2386",0.04675
"1285",461937.014974083,379227.147462134,"2387",0.0515
"1286",462935.971024086,379226.794595547,"2388",0.05825
"1287",463934.9261741,379226.451145546,"2389",0.095
"1288",464933.880457495,379226.117078832,"2390",0.09525
"1289",465932.833849135,379225.792353836,"2391",0.037
"1290",466931.786432519,379225.477020537,"2392",0.01975
"1291",467930.738215913,379225.171103823,"2393",0.0335
"1292",468929.689149179,379224.874553831,"2394",0.043
"1293",469928.639340937,379224.587395528,"2395",0.07525
"1294",470927.588799326,379224.309620522,"2396",0.11
"1295",471926.537532601,379224.041237115,"2397",0.11875
"1296",472925.485599356,379223.78222052,"2398",0.13475
"1297",473924.432966,379223.532603816,"2399",0.155
"1298",474923.379699385,379223.292320518,"2400",0.14475
"1299",475922.325832778,379223.061453807,"2401",0.16875
"1300",476921.271349415,379222.839970517,"2402",0.22075
"1301",477920.216274433,379222.627878808,"2403",0.2655
"1302",478919.160691196,379222.4251788,"2404",NA
"1303",436962.156173459,378244.913245651,"2421",NA
"1304",437961.152398483,378244.327303941,"2422",0.1725
"1305",438960.147073507,378243.750762231,"2423",0.124
"1306",439959.140223503,378243.183545643,"2424",0.06275
"1307",440958.13193191,378242.625687217,"2425",0.0495
"1308",441957.122181907,378242.07717063,"2426",0.03225
"1309",442956.110998556,378241.538053929,"2427",0.0325
"1310",443955.098431936,378241.008270625,"2428",0.03075
"1311",444954.084465333,378240.487853907,"2429",0.029
"1312",445953.069140356,378239.976812198,"2430",0.03075
"1313",446952.052490354,378239.475095611,"2431",0.03475
"1314",447951.034523751,378238.982778893,"2432",0.02725
"1315",448950.015257017,378238.499828907,"2433",0.02025
"1316",449948.994782155,378238.026203881,"2434",0.01475
"1317",450947.973015421,378237.561953895,"2435",0.02025
"1318",451946.950073809,378237.107078886,"2436",0.0195
"1319",452945.925957191,378236.661545584,"2437",0.024
"1320",453944.900673838,378236.225378882,"2438",0.02675
"1321",454943.874290601,378235.798578865,"2439",0.0265
"1322",455942.846732242,378235.381103871,"2440",0.02375
"1323",456941.818082257,378234.973003869,"2441",0.01975
"1324",457940.788440645,378234.57427886,"2442",0.012
"1325",458939.75774066,378234.184878859,"2443",0.015
"1326",459938.726015668,378233.804870565,"2444",0.02775
"1327",460937.693324069,378233.434262143,"2445",0.04375
"1328",461936.659615697,378233.072970562,"2446",0.0335
"1329",462935.624999092,378232.721053847,"2447",0.02175
"1330",463934.589507481,378232.37847884,"2448",0.038
"1331",464933.553099121,378232.045253845,"2449",0.05325
"1332",465932.51582413,378231.721395551,"2450",0.035
"1333",466931.477740904,378231.406912123,"2451",0.02775
"1334",467930.438799165,378231.10175384,"2452",0.054
"1335",468929.399090923,378230.805995536,"2453",0.0695
"1336",469928.358615943,378230.519603828,"2454",0.13425
"1337",470927.317407583,378230.242528831,"2455",0.16875
"1338",471926.275474345,378229.974828821,"2456",0.1295
"1339",472925.232815986,378229.716503825,"2457",0.136
"1340",473924.189549371,378229.467520527,"2458",0.1845
"1341",474923.145616015,378229.227903822,"2459",0.18225
"1342",475922.101074404,378228.997628818,"2460",0.2175
"1343",476921.055932793,378228.776703813,"2461",0.24075
"1344",477920.010174433,378228.565178815,"2462",NA
"1345",478918.963907819,378228.362995518,"2463",NA
"1346",436961.569215106,377250.807987253,"2480",NA
"1347",437960.574748484,377250.223553948,"2481",0.16675
"1348",438959.578723489,377249.648495653,"2482",0.06925
"1349",439958.581198513,377249.082803943,"2483",0.03275
"1350",440957.582206902,377248.526378931,"2484",0.025
"1351",441956.581723551,377247.979312231,"2485",0.0215
"1352",442955.579865305,377247.441603918,"2486",0.015
"1353",443954.576606946,377246.913228925,"2487",0.013
"1354",444953.571931969,377246.394187215,"2488",0.01325
"1355",445952.56589034,377245.884445619,"2489",0.01575
"1356",446951.558540371,377245.384062203,"2490",0.019
"1357",447950.54989037,377244.892995616,"2491",0.0145
"1358",448949.539948775,377244.41133719,"2492",0.008
"1359",449948.528715407,377243.938953903,"2493",0.00775
"1360",450947.516307163,377243.475895594,"2494",0.00975
"1361",451946.50267381,377243.022228893,"2495",0.013
"1362",452945.487857207,377242.577862176,"2496",0.0135
"1363",453944.471882214,377242.142803881,"2497",0.01425
"1364",454943.454748861,377241.717137179,"2498",0.0105
"1365",455942.436507236,377241.300745586,"2499",0.014
"1366",456941.417190632,377240.89372887,"2500",0.00975
"1367",457940.396832272,377240.496053874,"2501",0.005
"1368",458939.375440661,377240.107678866,"2502",0.0035
"1369",459938.353015681,377239.728687157,"2503",0.01225
"1370",460937.329624058,377239.358995565,"2504",0.013
"1371",461936.305249079,377238.998653856,"2505",0.0125
"1372",462935.279924099,377238.647662147,"2506",0.00925
"1373",463934.253699107,377238.305953853,"2507",0.01975
"1374",464933.226599122,377237.973603852,"2508",0.02475
"1375",465932.198632516,377237.650637138,"2509",0.0235
"1376",466931.169824146,377237.336945556,"2510",0.02625
"1377",467930.140215914,377237.032603837,"2511",0.0635
"1378",468929.109782559,377236.737637133,"2512",0.171
"1379",469928.078615943,377236.451953835,"2513",0.17575
"1380",470927.046715958,377236.175603834,"2514",0.1975
"1381",471926.014065972,377235.908603833,"2515",0.1345
"1382",472924.980715987,377235.650953832,"2516",0.1345
"1383",473923.94674938,377235.402637119,"2517",0.1935
"1384",474922.91212439,377235.163628825,"2518",0.2535
"1385",475921.876874404,377234.933978825,"2519",0.28875
"1386",476920.841024419,377234.713628824,"2520",0.18525
"1387",477919.804607804,377234.502645527,"2521",NA
"1388",435961.967473467,376257.295062252,"2538",NA
"1389",436960.983790097,376256.702878966,"2539",NA
"1390",437959.998598485,376256.120003954,"2540",0.18
"1391",438959.011873509,376255.546462245,"2541",0.0415
"1392",439958.023631898,376254.982237233,"2542",0.0225
"1393",440957.033898529,376254.427253948,"2543",0.0175
"1394",441956.042731909,376253.881620644,"2544",0.01575
"1395",442955.050131941,376253.345337227,"2545",0.00875
"1396",443954.056131956,376252.818337225,"2546",0.005
"1397",444953.060740327,376252.300645629,"2547",0.003
"1398",445952.063990358,376251.792262211,"2548",0.002
"1399",446951.06590699,376251.293178926,"2549",0.004
"1400",447950.066548762,376250.8034372,"2550",0.00425
"1401",448949.065865394,376250.323003913,"2551",0.0055
"1402",449948.063923783,376249.851878903,"2552",0.00525
"1403",450947.060798804,376249.390037193,"2553",0.01025
"1404",451946.056448819,376248.937537192,"2554",0.01125
"1405",452945.050873825,376248.494328897,"2555",0.00925
"1406",453944.044182214,376248.060403888,"2556",0.0085
"1407",454943.036332229,376247.635853887,"2557",0.01075
"1408",455942.027382244,376247.220603885,"2558",0.00925
"1409",456941.017365639,376246.814637169,"2559",0.005
"1410",457940.006265653,376246.417987167,"2560",0.00275
"1411",458938.994132287,376246.03065388,"2561",0.00275
"1412",459937.98099905,376245.652653865,"2562",0.00475
"1413",460936.966865696,376245.283937163,"2563",0.00425
"1414",461935.951799079,376244.924503864,"2564",0.00525
"1415",462934.935740719,376244.574428867,"2565",0.0095
"1416",463933.918799108,376244.23365386,"2566",0.01575
"1417",464932.900982502,376243.902187146,"2567",0.0165
"1418",465931.882257511,376243.580028852,"2568",0.016
"1419",466930.862732531,376243.267187143,"2569",0.0205
"1420",467929.84240754,376242.963628849,"2570",0.0765
"1421",468928.82126593,376242.669403843,"2571",0.183
"1422",469927.799357569,376242.384478847,"2572",0.161
"1423",470926.776740963,376242.108862134,"2573",0.1655
"1424",471925.753365972,376241.84255384,"2574",0.175
"1425",472924.729324361,376241.585578835,"2575",0.16625
"1426",473923.704591005,376241.33791213,"2576",0.228
"1427",474922.67922439,376241.099528833,"2577",0.3215
"1428",475921.653274405,376240.870478832,"2578",0.386
"1429",476920.626699423,376240.650737124,"2579",NA
"1430",435961.374340083,375263.188578976,"2597",NA
"1431",436960.399923482,375262.597962256,"2598",NA
"1432",437959.423965122,375262.016637263,"2599",0.1525
"1433",438958.446506876,375261.44457895,"2600",0.02775
"1434",439957.467498515,375260.881803957,"2601",0.00775
"1435",440956.487023539,375260.328312247,"2602",0.00975
"1436",441955.505131928,375259.784137236,"2603",0.01175
"1437",442954.521806934,375259.249228942,"2604",0.0035
"1438",443953.537040331,375258.723612223,"2605",0.001
"1439",444952.550881971,375258.207287229,"2606",0.001
"1440",445951.563406976,375257.700228935,"2607",0.001
"1441",446950.574598748,375257.202487208,"2608",0.001
"1442",447949.58446538,375256.714003922,"2609",0.00175
"1443",448948.593048777,375256.234837205,"2610",0.003
"1444",449947.600365409,375255.764953918,"2611",0.00425
"1445",450946.606498805,375255.304337201,"2612",0.00625
"1446",451945.611382187,375254.853003899,"2613",0.01025
"1447",452944.615048834,375254.410987197,"2614",0.00825
"1448",453943.617598848,375253.978237195,"2615",0.006
"1449",454942.619040604,375253.554778887,"2616",0.00725
"1450",455941.619357251,375253.140612184,"2617",0.008
"1451",456940.618582259,375252.73570389,"2618",0.00475
"1452",457939.616707279,375252.340112181,"2619",0.00475
"1453",458938.613824042,375251.953812166,"2620",0.006
"1454",459937.609940676,375251.576778879,"2621",0.00425
"1455",460936.605065697,375251.20903717,"2622",0.0035
"1456",461935.599224086,375250.850562163,"2623",0.0045
"1457",462934.592449094,375250.501403869,"2624",0.01
"1458",463933.584774114,375250.16156216,"2625",0.011
"1459",464932.576199123,375249.830953866,"2626",0.0135
"1460",465931.566757512,375249.509628859,"2627",0.01425
"1461",466930.556482532,375249.19758715,"2628",0.024
"1462",467929.545382546,375248.894837149,"2629",0.07175
"1463",468928.53348256,375248.601387148,"2630",0.18375
"1464",469927.520840949,375248.317212142,"2631",0.22675
"1465",470926.507457584,375248.042328853,"2632",0.28525
"1466",471925.493374347,375247.776728843,"2633",0.22825
"1467",472924.478565996,375247.520420431,"2634",0.1825
"1468",473923.463099372,375247.273370549,"2635",0.30225
"1469",474922.44699102,375247.035662136,"2636",NA
"1470",475921.430307784,375246.807212127,"2637",NA
"1471",435960.782765095,374269.082287275,"2656",NA
"1472",436959.817590099,374268.493228981,"2657",0.15525
"1473",437958.850881872,374267.913437251,"2658",0.101
"1474",438957.882615137,374267.342887267,"2659",0.023
"1475",439956.912873526,374266.781612255,"2660",0.012
"1476",440955.941631915,374266.229587244,"2661",0.006
"1477",441954.968931929,374265.686837243,"2662",0.00375
"1478",442953.994831943,374265.153337241,"2663",0.001
"1479",443953.019306949,374264.629078946,"2664",5e-04
"1480",444952.042390346,374264.114112227,"2665",0.001
"1481",445951.064140361,374263.608412226,"2666",0.001
"1482",446950.084532,374263.111987232,"2667",0.00075
"1483",447949.103640389,374262.624812221,"2668",0.001
"1484",448948.12147377,374262.146878919,"2669",0.001
"1485",449947.1380238,374261.678245502,"2670",0.00175
"1486",450946.153373799,374261.218828915,"2671",0.0045
"1487",451945.16749882,374260.768687206,"2672",0.00825
"1488",452944.180398834,374260.327837204,"2673",0.01
"1489",453943.192190591,374259.896228895,"2674",0.009
"1490",454942.20282387,374259.473895492,"2675",0.009
"1491",455941.212357252,374259.060812192,"2676",0.00475
"1492",456940.220815641,374258.656987183,"2677",0.00275
"1493",457939.228190648,374258.262428889,"2678",0.00275
"1494",458938.234540663,374257.877128887,"2679",0.005
"1495",459937.23989069,374257.501095471,"2680",0.0055
"1496",460936.244240692,374257.134328885,"2681",0.00625
"1497",461935.247624086,374256.77681217,"2682",0.0075
"1498",462934.250074101,374256.428562168,"2683",0.00925
"1499",463933.251624115,374256.089612167,"2684",0.0055
"1500",464932.252282504,374255.75988716,"2685",0.00825
"1501",465931.252074143,374255.439412164,"2686",0.01175
"1502",466930.251032533,374255.128187157,"2687",0.02825
"1503",467929.249157542,374254.826228864,"2688",0.077
"1504",468928.246490936,374254.53356215,"2689",0.11975
"1505",469927.243032575,374254.250137153,"2690",0.13425
"1506",470926.238899338,374253.975987143,"2691",0.17125
"1507",471925.234032603,374253.711087151,"2692",0.1485
"1508",472924.228465988,374253.455453853,"2693",0.1215
"1509",473923.222224385,374253.209095433,"2694",0.16025
"1510",435960.192765096,373274.976187282,"2715",NA
"1511",436959.236823485,373274.38871227,"2716",0.16
"1512",437958.279315124,373273.810437277,"2717",0.066
"1513",438957.320281887,373273.241387256,"2718",0.01825
"1514",439956.359723527,373272.681612263,"2719",0.00825
"1515",440955.397681916,373272.131037251,"2720",0.0045
"1516",441954.434173556,373271.589712259,"2721",0.00125
"1517",442953.469256953,373271.057645539,"2722",0.00125
"1518",443952.502940333,373270.534762236,"2723",0.0135
"1519",444951.535231973,373270.021137243,"2724",0.0075
"1520",445950.566190362,373269.516762233,"2725",0.005
"1521",446949.595790376,373269.021662231,"2726",0.00725
"1522",447948.624090389,373268.535812228,"2727",0.0035
"1523",448947.651148779,373268.059137218,"2728",0.001
"1524",449946.676890418,373267.591712224,"2729",0.00125
"1525",450945.701423815,373267.133545506,"2730",0.0045
"1526",451944.724773814,373266.68457892,"2731",0.00925
"1527",452943.746907211,373266.244912203,"2732",0.01575
"1528",453942.767873857,373265.814445501,"2733",0.01925
"1529",454941.787740606,373265.393178901,"2734",0.01225
"1530",455940.806457253,373264.981212199,"2735",0.0035
"1531",456939.824107267,373264.578462197,"2736",0.00225
"1532",457938.840690662,373264.184945481,"2737",0.0025
"1533",458937.85626567,373263.800637187,"2738",0.00275
"1534",459936.870815684,373263.425587185,"2739",0.0045
"1535",460935.884374073,373263.059812178,"2740",0.008
"1536",461934.896965713,373262.703237182,"2741",0.00725
"1537",462933.908624101,373262.355912175,"2742",0.0065
"1538",463932.91938249,373262.017837168,"2743",0.002
"1539",464931.92922413,373261.688962172,"2744",0.0105
"1540",465930.938199149,373261.369370463,"2745",0.03125
"1541",466929.946357528,373261.058978872,"2746",0.0325
"1542",467928.953707552,373260.757845455,"2747",0.0525
"1543",468927.960257556,373260.46592887,"2748",0.06925
"1544",469926.96604095,373260.183262156,"2749",0.08925
"1545",470925.971065969,373259.909820447,"2750",0.0955
"1546",471924.975390978,373259.645612154,"2751",0.07125
"1547",472923.979049367,373259.390687148,"2752",0.07525
"1548",473922.981991007,373259.144962151,"2753",0.18675
"1549",474921.98430777,373258.908462143,"2754",NA
"1550",435959.604373471,372280.870262279,"2774",NA
"1551",436958.657590121,372280.284345578,"2775",0.1625
"1552",437957.7092735,372279.707612275,"2776",0.052
"1553",438956.759398523,372279.140070564,"2777",0.0125
"1554",439955.808031903,372278.581737261,"2778",0.01
"1555",440954.855165167,372278.032637277,"2779",0.00275
"1556",441953.900865315,372277.492770539,"2780",0.00125
"1557",442952.945106937,372276.962078961,"2781",0.01225
"1558",443951.987948594,372276.440620552,"2782",0.002
"1559",444951.029440349,372275.928362241,"2783",0.001
"1560",445950.069565371,372275.425320531,"2784",0.001
"1561",446949.108340377,372274.931512237,"2785",0.001
"1562",447948.145848765,372274.446937227,"2786",0.001
"1563",448947.182057038,372273.971545533,"2787",0.0045
"1564",449946.217007169,372273.505362215,"2788",0.00175
"1565",450945.250690433,372273.048412229,"2789",0.005
"1566",451944.283232204,372272.600670504,"2790",0.01275
"1567",452943.314557211,372272.16211221,"2791",0.0165
"1568",453942.344698851,372271.732787215,"2792",0.028
"1569",454941.373732246,372271.312670499,"2793",0.0135
"1570",455940.401657254,372270.901762206,"2794",0.0045
"1571",456939.428490649,372270.500095489,"2795",0.00375
"1572",457938.454232275,372270.10760391,"2796",0.0055
"1573",458937.478990677,372269.724345486,"2797",0.00725
"1574",459936.502715685,372269.350287193,"2798",0.00775
"1575",460935.52544908,372268.985470477,"2799",0.0105
"1576",461934.547215713,372268.62983719,"2800",0.016
"1577",462933.568082477,372268.283437176,"2801",0.0115
"1578",463932.587990747,372267.946245478,"2802",0.003
"1579",464931.607024131,372267.618262179,"2803",0.00525
"1580",465930.625190894,372267.299512167,"2804",0.00525
"1581",466929.642499164,372266.989970469,"2805",0.022
"1582",467928.659040922,372266.689612165,"2806",0.056
"1583",468927.674757567,372266.398495461,"2807",0.094
"1584",469926.689740951,372266.116562163,"2808",0.14225
"1585",470925.70393259,372265.843837166,"2809",0.11025
"1586",471924.717449354,372265.580337156,"2810",0.0745
"1587",472923.730265997,372265.326070451,"2811",0.07875
"1588",473922.742391007,372265.081012159,"2812",0.19975
"1589",474921.753899396,372264.845137154,"2813",NA
"1590",435959.017540108,371286.764545587,"2833",NA
"1591",436958.079906872,371286.180145566,"2834",0.13375
"1592",437957.140690135,371285.604945583,"2835",0.052
"1593",438956.199973515,371285.038912279,"2836",0.023
"1594",439955.257773529,371284.482062276,"2837",0.01075
"1595",440954.314106927,371283.934445557,"2838",0.002
"1596",441953.368931932,371283.395987263,"2839",0.001
"1597",442952.42234858,371282.866720562,"2840",0.00625
"1598",443951.474390336,371282.34666225,"2841",0.00125
"1599",444950.525006983,371281.835795548,"2842",0.01025
"1600",445949.574290364,371281.334062246,"2843",0.01675
"1601",446948.622215386,371280.841570535,"2844",0.00225
"1602",447947.6688654,371280.358270534,"2845",0
"1603",448946.714248781,371279.884137232,"2846",0.002
"1604",449945.758323802,371279.419195522,"2847",0.0045
"1605",450944.801198809,371278.963437228,"2848",0.008
"1606",451943.84287383,371278.516895518,"2849",0.0245
"1607",452942.883323844,371278.079495516,"2850",0.0385
"1608",453941.922657226,371277.651312215,"2851",0.05825
"1609",454940.96085724,371277.232312214,"2852",0.02375
"1610",455939.997907268,371276.822528796,"2853",0.00625
"1611",456939.033882261,371276.421903919,"2854",0.008
"1612",457938.06881567,371276.030503786,"2855",0.0205
"1613",458937.102715671,371275.648237201,"2856",0.04925
"1614",459936.135590692,371275.275195491,"2857",0.0145
"1615",460935.1674657,371274.911337198,"2858",0.0085
"1616",461934.198407469,371274.556645477,"2859",0.01125
"1617",462933.228390733,371274.211145487,"2860",0.009
"1618",463932.257482492,371273.874837182,"2861",0.00575
"1619",464931.285649136,371273.547770478,"2862",0.00775
"1620",465930.31298252,371273.22983718,"2863",0.0085
"1621",466929.339482534,371272.921087178,"2864",0.017
"1622",467928.365149178,371272.621570474,"2865",0.04825
"1623",468927.390040937,371272.331212171,"2866",0.08175
"1624",469926.414157581,371272.050045467,"2867",0.14875
"1625",470925.437524345,371271.778045456,"2868",0.12675
"1626",471924.460157609,371271.515245464,"2869",0.07125
"1627",472923.482149368,371271.261637163,"2870",0.08325
"1628",473922.503449383,371271.017237162,"2871",0.1925
"1629",474921.524116026,371270.782020456,"2872",NA
"1630",435958.432240109,370292.658995594,"2892",NA
"1631",436957.503715113,370292.076137299,"2893",0.1525
"1632",437956.573648512,370291.502470579,"2894",0.03975
